"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2017-01-14 07:58:00,1013.90,56.0,33.8,42,0,221,1015.09,28.0,33.1,100,1.1,86
2017-01-14 08:03:00,1014.00,56.0,33.8,42,1,144,1014.70,28.0,33.1,100,1.1,86
2017-01-14 08:08:00,1014.00,56.0,33.8,42,1,153,1014.69,28.0,33.1,100,1.1,86
2017-01-14 08:13:00,1013.90,56.0,33.8,42,1,142,1015.09,28.0,33.1,100,1.1,86
2017-01-14 08:18:00,1014.00,56.0,33.8,42,1,144,1015.07,28.0,33.1,100,1.1,91
2017-01-14 08:23:00,1014.00,56.0,34.4,44,2,191,1015.07,28.0,33.1,100,1.2,91
2017-01-14 08:28:00,1013.90,56.0,34.4,44,3,169,1014.73,28.0,33.1,100,1.2,91
2017-01-14 08:33:00,1013.70,56.0,34.4,44,3,161,1014.16,28.0,33.1,100,1.2,91
2017-01-14 08:38:00,1013.80,56.0,34.4,44,1,146,1014.55,28.0,33.1,100,1.1,91
2017-01-14 08:43:00,1013.50,56.0,33.8,42,2,85,1013.41,28.0,33.1,100,1.2,91
2017-01-14 08:48:00,1013.50,56.0,34.4,44,2,82,1013.50,28.0,33.1,100,1.2,91
2017-01-14 08:53:00,1013.60,56.0,34.4,44,0,83,1014.37,28.8,33.2,100,1.6,44
2017-01-14 08:58:00,1013.60,56.0,34.4,44,0,83,1013.84,28.8,33.2,100,1.6,44
2017-01-14 09:03:00,1013.20,56.0,34.4,44,3,70,1013.35,28.8,33.2,100,1.6,44
2017-01-14 09:08:00,1013.10,56.0,33.8,42,4,92,1013.40,28.8,33.2,100,1.6,44
2017-01-14 09:13:00,1013.10,56.0,34.4,44,4,78,1013.60,28.8,33.2,100,1.6,44
2017-01-14 09:18:00,1012.90,56.0,33.8,42,4,86,1013.60,28.8,33.2,100,1.6,44
2017-01-14 09:23:00,1012.90,56.0,33.8,42,4,104,1012.59,28.8,33.2,100,1.6,44
2017-01-14 09:28:00,1012.80,56.0,33.2,42,4,86,1012.54,28.8,33.2,100,1.6,44
2017-01-14 09:33:00,1012.80,56.0,32.6,41,4,86,1012.54,28.8,33.2,100,1.6,44
2017-01-14 09:38:00,1012.60,56.0,32.6,41,3,83,1012.54,28.8,33.2,100,1.6,44
2017-01-14 09:43:00,1012.60,56.0,33.2,42,1,83,1012.54,28.8,33.2,100,1.6,44
2017-01-14 09:48:00,1012.40,56.0,32.6,41,2,86,1012.54,28.8,33.2,100,1.6,44
2017-01-14 09:53:00,1012.30,56.0,32.6,41,2,78,1013.59,30.4,32.2,100,2.6,81
2017-01-14 09:58:00,1012.30,56.0,32.0,39,2,81,1014.17,30.4,32.2,100,2.6,81
2017-01-14 10:03:00,1012.30,56.0,31.4,39,3,109,1013.59,30.8,32.2,100,2.6,81
2017-01-14 10:08:00,1012.20,56.0,31.4,39,1,111,1012.57,30.8,32.2,100,2.5,81
2017-01-14 10:13:00,1012.20,56.0,31.4,39,1,111,1012.57,30.8,32.2,100,2.5,81
2017-01-14 10:18:00,1012.10,56.0,31.4,39,1,98,1013.15,30.8,32.2,100,2.5,81
2017-01-14 10:23:00,1012.00,56.0,31.4,39,0,98,1013.13,30.8,32.2,100,2.6,81
2017-01-14 10:28:00,1012.00,56.0,31.4,39,0,190,1013.37,30.8,32.2,100,2.6,81
2017-01-14 10:33:00,1012.10,56.0,31.4,39,1,190,1012.09,30.8,32.2,100,2.5,81
2017-01-14 10:38:00,1012.00,56.0,31.4,39,1,190,1011.35,30.8,32.2,100,2.5,81
2017-01-14 10:43:00,1012.00,56.0,31.4,39,0,190,1011.31,30.8,32.2,100,2.6,81
2017-01-14 10:48:00,1011.90,56.0,32.0,39,0,190,1011.34,30.8,32.2,100,2.6,81
2017-01-14 10:53:00,1011.60,56.0,32.0,39,1,118,1012.58,31.4,33.0,100,0.8,36
2017-01-14 10:58:00,1011.70,56.0,32.0,39,1,157,1012.53,31.4,33.0,100,0.8,36
2017-01-14 11:03:00,1011.70,56.0,32.6,41,1,264,1012.36,31.3,33.0,100,0.8,36
2017-01-14 11:08:00,1011.60,55.0,32.3,41,0,264,1013.36,31.3,32.9,100,0.8,36
2017-01-14 11:13:00,1011.60,55.0,32.9,43,0,264,1012.08,31.3,33.0,100,0.8,36
2017-01-14 11:19:00,1011.70,54.0,32.6,43,0,263,1012.10,31.3,32.9,100,0.8,36
2017-01-14 11:24:00,1011.70,54.0,32.6,43,0,233,1012.10,31.3,32.9,100,0.8,36
2017-01-14 11:29:00,1011.70,54.0,32.6,43,1,251,1012.12,31.3,32.9,100,0.8,36
2017-01-14 11:34:00,1011.90,54.0,33.1,44,1,217,1012.14,31.3,33.0,100,0.8,36
2017-01-14 11:39:00,1011.90,54.0,32.6,43,2,225,1010.68,31.3,32.9,100,0.8,36
2017-01-14 11:44:00,1012.00,54.0,32.6,43,2,239,1010.76,31.3,32.9,100,0.8,36
2017-01-14 11:49:00,1012.00,54.0,32.6,43,2,233,1010.76,31.3,32.9,100,0.8,36
2017-01-14 11:54:00,1011.90,54.0,32.6,43,1,232,1013.84,30.5,33.3,100,1.4,297
2017-01-14 11:59:00,1011.90,54.0,32.6,43,2,236,1013.84,29.8,33.3,100,1.4,297
2017-01-14 12:04:00,1012.00,54.0,32.0,42,2,210,1013.83,29.0,33.3,100,1.4,297
2017-01-14 12:09:00,1012.10,54.0,32.0,42,1,196,1013.80,29.0,33.3,100,1.4,297
2017-01-14 12:14:00,1012.20,54.0,32.6,43,0,277,1013.83,29.0,33.3,100,1.4,297
2017-01-14 12:19:00,1012.30,54.0,33.1,44,1,355,1013.32,29.0,33.3,100,1.4,297
2017-01-14 12:24:00,1012.40,53.0,32.8,46,1,355,1013.33,29.0,33.3,100,1.4,297
2017-01-14 12:29:00,1012.40,53.0,32.8,46,0,355,1013.30,29.0,33.3,100,1.4,297
2017-01-14 12:34:00,1012.40,53.0,33.3,47,0,0,1012.99,29.0,33.3,100,1.4,303
2017-01-14 12:39:00,1012.50,53.0,33.3,47,0,0,1011.31,29.0,33.3,100,1.4,303
2017-01-14 12:44:00,1012.50,53.0,33.3,47,0,0,1011.46,29.0,33.3,100,1.4,303
2017-01-14 12:49:00,1012.50,53.0,33.3,47,0,0,1011.39,29.0,33.3,100,1.4,303
2017-01-14 12:54:00,1012.40,53.0,33.3,47,0,0,1013.82,28.0,33.6,100,0.2,74
2017-01-14 12:59:00,1012.40,53.0,33.3,47,0,15,1013.82,28.0,33.6,100,0.2,68
2017-01-14 13:04:00,1012.50,53.0,32.8,46,0,33,1013.24,28.0,33.6,100,0.2,68
2017-01-14 13:09:00,1012.60,53.0,33.3,47,0,326,1013.69,28.0,33.6,100,0.2,68
2017-01-14 13:14:00,1012.60,53.0,33.8,47,0,326,1013.27,28.0,33.6,100,0.2,68
2017-01-14 13:19:00,1012.70,53.0,33.8,47,1,322,1013.30,28.0,33.6,100,0.2,68
2017-01-14 13:24:00,1012.60,53.0,33.8,47,1,82,1013.30,28.0,33.6,100,0.2,68
2017-01-14 13:29:00,1012.60,53.0,33.8,47,0,82,1013.56,28.0,33.6,100,0.2,68
2017-01-14 13:34:00,1012.70,53.0,33.8,47,0,93,1013.15,28.0,33.6,100,0.2,68
2017-01-14 13:39:00,1012.80,53.0,33.8,47,0,93,1012.12,28.0,33.6,100,0.2,68
2017-01-14 13:44:00,1012.80,53.0,33.8,47,0,93,1011.54,28.0,33.6,100,0.2,68
2017-01-14 13:49:00,1012.80,53.0,33.8,47,0,93,1011.46,28.0,33.6,100,0.2,68
2017-01-14 13:54:00,1012.80,53.0,33.8,47,0,93,1014.70,26.7,34.2,100,0.8,89
2017-01-14 13:59:00,1012.70,53.0,34.4,49,0,93,1014.49,26.7,34.2,100,0.8,89
2017-01-14 14:04:00,1012.80,53.0,34.4,49,0,94,1014.70,26.7,34.2,100,0.8,89
2017-01-14 14:09:00,1012.80,53.0,34.4,49,0,94,1014.71,26.7,34.2,100,0.8,89
2017-01-14 14:14:00,1012.80,53.0,34.4,49,0,94,1014.04,26.7,34.2,100,0.8,89
2017-01-14 14:19:00,1012.90,53.0,34.4,49,0,94,1013.68,26.7,34.2,100,0.8,89
2017-01-14 14:24:00,1012.90,53.0,34.9,49,0,0,1014.30,26.7,34.2,100,0.8,94
2017-01-14 14:29:00,1013.00,53.0,34.9,49,0,0,1014.31,26.7,34.2,100,0.8,94
2017-01-14 14:34:00,1012.90,52.0,33.9,49,0,0,1013.56,26.7,34.2,100,0.8,94
2017-01-14 14:39:00,1013.00,52.0,33.9,49,0,0,1011.48,26.7,34.2,100,0.8,94
2017-01-14 14:44:00,1012.90,52.0,33.9,49,0,0,1011.69,26.7,34.2,100,0.8,94
2017-01-14 14:49:00,1012.90,52.0,33.9,49,0,94,1011.69,26.7,34.2,100,0.8,89
2017-01-14 14:54:00,1012.80,52.0,34.4,51,0,94,1013.82,27.6,34.7,100,0.4,86
2017-01-14 14:59:00,1012.90,52.0,34.4,51,0,94,1013.79,27.6,34.7,100,0.4,86
2017-01-14 15:04:00,1012.90,52.0,34.4,51,0,120,1013.80,27.6,34.7,100,0.4,86
2017-01-14 15:09:00,1012.90,52.0,34.4,51,1,172,1013.50,27.6,34.7,100,0.4,86
2017-01-14 15:14:00,1012.90,52.0,34.4,51,1,172,1011.73,27.6,34.7,100,0.4,86
2017-01-14 15:19:00,1012.90,52.0,34.4,51,0,171,1011.73,27.6,34.7,100,0.4,86
2017-01-14 15:24:00,1012.90,53.0,35.4,50,0,172,1011.96,27.6,34.7,100,0.4,86
2017-01-14 15:29:00,1012.90,53.0,35.4,50,0,172,1011.94,27.6,34.7,100,0.4,86
2017-01-14 15:34:00,1012.80,53.0,34.9,49,0,172,1011.94,27.6,34.7,100,0.4,86
2017-01-14 15:39:00,1012.80,53.0,34.9,49,0,172,1011.94,27.6,34.7,100,0.4,86
2017-01-14 15:44:00,1012.90,53.0,35.4,50,0,82,1011.88,27.6,34.7,100,0.4,86
2017-01-14 15:49:00,1012.90,53.0,34.9,49,0,82,1011.82,27.6,34.7,100,0.4,86
2017-01-14 15:54:00,1012.90,54.0,35.8,49,0,82,1014.48,28.9,36.0,100,1.1,98
2017-01-14 15:59:00,1012.90,54.0,35.8,49,0,0,1014.65,28.9,36.0,100,1.1,104
2017-01-14 16:04:00,1012.90,55.0,36.7,49,0,32,1014.51,28.9,36.0,100,1.1,98
2017-01-14 16:09:00,1012.90,55.0,35.7,47,0,98,1014.48,28.9,36.0,100,1.1,98
2017-01-14 16:14:00,1012.90,56.0,36.6,48,0,93,1014.59,28.9,36.0,100,1.1,98
2017-01-14 16:19:00,1012.90,56.0,36.1,47,0,0,1013.84,29.0,36.0,100,1.1,104
2017-01-14 16:24:00,1013.00,57.0,35.9,44,0,0,1013.84,29.0,36.0,100,1.1,104
2017-01-14 16:29:00,1013.20,57.0,35.9,44,0,360,1013.73,29.0,36.0,100,1.1,98
2017-01-14 16:34:00,1013.20,58.0,36.8,45,0,150,1014.45,29.0,36.0,100,1.1,98
2017-01-14 16:39:00,1013.20,58.0,36.2,43,1,195,1013.71,29.0,36.0,100,1.1,98
2017-01-14 16:44:00,1013.20,58.0,36.2,43,1,195,1011.93,29.0,36.0,100,1.1,98
2017-01-14 16:49:00,1013.40,58.0,36.2,43,1,193,1011.89,29.0,36.0,100,1.1,98
2017-01-14 16:54:00,1013.50,58.0,37.3,46,2,202,1014.67,30.9,39.1,100,0.7,133
2017-01-14 16:59:00,1013.50,58.0,37.3,46,2,222,1014.65,30.9,39.1,100,0.7,133
2017-01-14 17:04:00,1013.60,57.0,35.9,44,2,227,1014.61,30.9,39.1,100,0.7,133
2017-01-14 17:09:00,1013.60,57.0,35.9,44,2,240,1014.61,30.9,39.1,100,0.7,133
2017-01-14 17:14:00,1013.50,57.0,35.9,44,2,183,1014.00,30.9,39.1,100,0.7,133
2017-01-14 17:19:00,1013.50,57.0,35.9,44,3,188,1014.01,30.9,39.1,100,0.7,133
2017-01-14 17:24:00,1013.50,57.0,35.9,44,3,202,1014.11,30.9,39.1,100,0.7,133
2017-01-14 17:29:00,1013.40,57.0,35.3,43,2,196,1013.75,30.9,39.1,100,0.7,133
2017-01-14 17:34:00,1013.20,57.0,35.3,43,2,185,1012.18,30.9,39.1,100,0.7,133
2017-01-14 17:39:00,1012.90,58.0,36.2,43,1,85,1012.50,30.9,39.1,100,0.7,133
2017-01-14 17:44:00,1012.90,58.0,36.2,43,0,85,1012.48,30.9,39.1,100,0.7,133
2017-01-14 17:49:00,1013.00,59.0,37.1,44,0,85,1012.41,30.9,39.1,100,0.7,133
2017-01-14 17:54:00,1012.80,59.0,36.5,42,0,85,1013.32,33.8,39.3,100,1.9,85
2017-01-14 17:59:00,1012.80,60.0,37.4,43,1,85,1013.32,33.7,39.3,100,1.9,79
2017-01-14 18:04:00,1012.60,60.0,37.4,43,1,73,1013.31,33.7,39.3,100,1.9,81
2017-01-14 18:09:00,1012.50,61.0,37.7,41,2,83,1013.31,33.7,39.3,100,1.9,81
2017-01-14 18:14:00,1012.30,62.0,38.6,41,2,80,1013.32,33.7,39.3,100,1.9,81
2017-01-14 18:19:00,1012.20,64.0,39.8,40,2,89,1012.42,33.7,39.3,100,1.9,81
2017-01-14 18:24:00,1012.00,65.0,40.1,39,4,148,1012.42,33.7,39.3,100,1.9,81
2017-01-14 18:29:00,1012.10,68.0,40.0,35,7,132,1012.42,33.7,39.3,100,1.9,81
2017-01-14 18:34:00,1012.00,69.0,40.2,35,11,131,1011.62,33.8,39.3,100,1.9,81
2017-01-14 18:39:00,1011.90,70.0,41.1,35,10,200,1011.87,33.8,39.3,100,3.3,139
2017-01-14 18:44:00,1011.60,70.0,39.6,32,10,155,1011.90,33.8,39.3,100,3.3,139
2017-01-14 18:49:00,1011.40,70.0,39.6,32,9,168,1011.83,33.9,39.3,100,3.4,140
2017-01-14 18:54:00,1011.20,70.0,38.8,32,8,175,1013.13,37.0,40.3,100,9.1,130
2017-01-14 18:59:00,1011.10,70.0,39.6,32,9,137,1012.11,37.0,40.3,100,9.1,130
2017-01-14 19:04:00,1011.00,71.0,39.6,32,8,96,1012.18,37.0,40.3,100,9.3,129
2017-01-14 19:09:00,1010.80,70.0,38.8,32,10,129,1011.66,37.0,40.3,100,9.3,129
2017-01-14 19:14:00,1010.80,70.0,38.8,32,9,121,1010.70,37.0,40.3,100,9.1,130
2017-01-14 19:19:00,1010.60,70.0,38.8,32,9,156,1010.70,37.0,40.3,100,9.1,130
2017-01-14 19:24:00,1010.60,70.0,38.8,32,11,138,1011.16,37.0,40.3,100,9.1,130
2017-01-14 19:29:00,1010.50,70.0,38.8,32,11,135,1011.16,37.0,40.3,100,9.1,130
2017-01-14 19:34:00,1010.30,69.0,38.7,32,10,139,1010.25,37.0,40.3,100,9.1,130
2017-01-14 19:39:00,1010.20,69.0,39.5,33,8,137,1010.25,37.0,40.3,100,9.1,130
2017-01-14 19:44:00,1010.20,69.0,39.5,33,8,125,1010.25,37.0,40.3,100,9.1,130
2017-01-14 19:49:00,1010.00,69.0,39.5,33,8,137,1010.31,37.0,40.3,100,9.1,130
2017-01-14 19:54:00,1010.00,70.0,39.6,32,9,137,1010.28,38.1,39.8,100,6.5,109
2017-01-14 19:59:00,1009.90,70.0,39.6,32,10,186,1011.83,38.1,39.8,100,5.9,113
2017-01-14 20:04:00,1009.80,70.0,39.6,32,8,116,1011.23,38.1,39.8,100,6.5,110
2017-01-14 20:09:00,1009.70,69.0,39.5,33,7,153,1011.27,38.1,39.8,100,6.5,110
2017-01-14 20:14:00,1009.60,69.0,39.5,33,10,63,1012.09,38.1,39.8,100,6.7,109
2017-01-14 20:19:00,1009.50,69.0,39.5,33,9,165,1010.68,38.1,39.8,100,6.7,109
2017-01-14 20:24:00,1009.50,69.0,40.2,35,7,182,1011.17,38.1,39.8,100,6.7,109
2017-01-14 20:29:00,1009.60,68.0,40.8,37,6,190,1010.28,38.1,39.8,100,6.7,109
2017-01-14 20:34:00,1009.50,68.0,40.8,37,5,214,1009.42,38.1,39.8,100,3.2,145
2017-01-14 20:39:00,1009.60,68.0,40.8,37,5,221,1009.18,38.1,39.8,100,3.3,143
2017-01-14 20:44:00,1009.60,67.0,39.9,36,6,200,1009.19,38.1,39.8,100,3.4,140
2017-01-14 20:49:00,1009.50,67.0,41.2,39,6,241,1009.25,38.1,39.8,100,3.5,138
2017-01-14 20:54:00,1009.60,67.0,43.8,43,6,256,1011.83,37.7,44.4,100,2.8,222
2017-01-14 20:59:00,1009.70,65.0,44.8,48,6,304,1011.85,37.7,44.4,100,1.8,202
2017-01-14 21:04:00,1009.70,65.0,46.4,50,5,299,1010.65,37.7,44.4,100,2.7,225
2017-01-14 21:09:00,1009.60,64.0,47.0,54,5,284,1011.37,37.7,44.4,100,2.7,225
2017-01-14 21:14:00,1009.80,64.0,47.0,54,6,271,1011.35,37.7,44.4,100,2.6,227
2017-01-14 21:19:00,1009.70,63.0,47.0,55,6,304,1010.52,37.7,44.4,100,2.5,230
2017-01-14 21:24:00,1009.70,63.0,47.0,55,5,290,1010.58,37.7,44.4,100,2.5,230
2017-01-14 21:29:00,1009.70,62.0,44.2,52,6,269,1010.63,37.7,44.4,100,2.5,230
2017-01-14 21:34:00,1009.70,61.0,44.2,53,6,313,1010.87,37.7,44.4,100,2.5,230
2017-01-14 21:39:00,1009.60,62.0,45.6,54,6,336,1010.41,37.7,44.4,100,2.7,227
2017-01-14 21:44:00,1009.70,62.0,44.7,53,6,315,1009.51,37.7,44.4,100,3.3,213
2017-01-14 21:49:00,1009.60,61.0,43.2,52,6,317,1009.38,37.7,44.4,100,3.3,213
2017-01-14 21:54:00,1009.60,60.0,42.8,53,6,330,1011.50,34.3,44.5,100,3.2,276
2017-01-14 21:59:00,1009.80,60.0,42.8,53,5,355,1011.57,34.3,44.5,100,3.2,276
2017-01-14 22:04:00,1009.90,60.0,43.3,53,5,304,1011.61,34.3,44.5,100,3.2,276
2017-01-14 22:09:00,1010.20,60.0,43.8,54,5,331,1011.90,34.3,44.6,100,3.2,276
2017-01-14 22:14:00,1010.00,60.0,45.2,58,4,329,1011.61,34.3,44.5,100,3.2,276
2017-01-14 22:19:00,1009.80,59.0,46.8,64,3,344,1011.11,34.3,44.6,100,3.2,276
2017-01-14 22:24:00,1009.80,59.0,48.5,67,3,309,1010.68,34.3,44.6,100,3.2,276
2017-01-14 22:30:00,1009.70,58.0,46.7,65,3,316,1011.44,34.3,44.6,100,3.2,276
2017-01-14 22:34:00,1009.70,58.0,47.1,66,3,321,1010.11,34.3,44.6,100,3.2,276
2017-01-14 22:39:00,1009.50,58.0,47.1,66,3,311,1009.40,34.3,44.6,100,3.2,276
2017-01-14 22:44:00,1009.50,59.0,48.1,67,3,355,1009.62,34.3,44.6,100,3.2,276
2017-01-14 22:49:00,1009.80,59.0,48.1,67,3,343,1009.68,34.3,44.6,100,3.2,276
2017-01-14 22:54:00,1010.20,59.0,48.1,67,3,308,1012.02,32.5,47.7,100,1.0,253
2017-01-14 23:00:00,1010.60,59.0,48.5,67,1,309,1012.01,32.5,47.7,100,1.0,253
2017-01-14 23:04:00,1010.10,59.0,49.6,71,1,332,1011.64,32.5,47.7,100,0.9,252
2017-01-14 23:10:00,1010.30,59.0,50.0,71,2,299,1011.64,32.5,47.7,100,0.9,252
2017-01-14 23:15:00,1010.20,58.0,49.8,74,1,299,1011.51,32.5,47.7,100,0.9,252
2017-01-14 23:20:00,1010.10,58.0,49.8,74,0,331,1011.42,32.5,47.7,100,0.9,252
2017-01-14 23:25:00,1010.10,58.0,50.1,75,0,336,1011.20,32.5,47.7,100,0.9,252
2017-01-14 23:30:00,1010.10,58.0,50.8,77,0,351,1011.01,32.5,47.7,100,0.9,252
2017-01-14 23:35:00,1010.10,58.0,50.1,75,1,21,1009.92,32.5,47.7,100,0.9,252
2017-01-14 23:40:00,1010.10,58.0,50.5,76,2,18,1010.26,32.5,47.7,100,0.9,252
2017-01-14 23:45:00,1010.20,58.0,49.8,74,0,18,1010.45,32.5,47.7,100,0.9,252
2017-01-14 23:50:00,1010.50,58.0,49.8,74,0,18,1010.45,32.5,47.7,100,0.9,252
2017-01-15 00:00:00,1010.20,58.0,50.8,77,0,18,1011.81,30.6,50.2,100,1.2,29
2017-01-15 00:05:00,1010.30,58.0,51.2,78,0,18,1011.42,30.6,50.2,100,1.2,29
2017-01-15 00:10:00,1010.30,58.0,51.2,78,0,0,1011.42,30.6,50.2,100,1.2,35
2017-01-15 00:15:00,1010.20,57.0,50.9,79,0,18,1011.42,30.6,50.2,100,1.2,29
2017-01-15 00:20:00,1010.30,57.0,50.9,79,0,0,1011.42,30.6,50.2,100,1.2,35
2017-01-15 00:25:00,1010.50,57.0,50.2,78,0,0,1011.95,30.6,50.2,100,1.2,35
2017-01-15 00:30:00,1010.50,57.0,49.9,76,0,0,1011.39,30.6,50.2,100,1.2,35
2017-01-15 00:35:00,1010.20,57.0,49.9,76,0,0,1010.34,30.6,50.2,100,1.2,35
2017-01-15 00:40:00,1010.30,57.0,50.5,78,0,0,1009.89,30.6,50.2,100,1.2,35
2017-01-15 00:45:00,1010.20,57.0,50.9,79,0,0,1010.19,30.6,50.2,100,1.2,35
2017-01-15 00:50:00,1010.20,57.0,51.2,81,0,360,1010.24,30.6,50.2,100,1.2,29
2017-01-15 00:55:00,1010.20,57.0,51.2,81,0,360,1012.20,29.2,50.3,100,0.1,152
2017-01-15 01:00:00,1010.20,57.0,51.2,81,0,0,,,,,,
2017-01-15 01:05:00,1010.30,57.0,51.6,82,0,0,1011.66,29.2,50.4,100,0.1,158
2017-01-15 01:10:00,1010.50,57.0,51.6,82,0,0,1011.39,29.2,50.4,100,0.1,158
2017-01-15 01:15:00,1010.50,57.0,51.2,81,0,0,1011.30,29.2,50.3,100,0.1,158
2017-01-15 01:20:00,1010.50,57.0,51.2,81,0,0,1010.94,29.2,50.3,100,0.1,158
2017-01-15 01:25:00,1010.50,57.0,51.6,82,0,0,1010.46,29.2,50.4,100,0.1,158
2017-01-15 01:30:00,1010.60,57.0,51.9,83,0,0,1010.43,29.2,50.4,100,0.1,158
2017-01-15 01:35:00,1010.60,57.0,51.9,83,0,0,1010.35,29.2,50.4,100,0.1,158
2017-01-15 01:40:00,1010.60,56.0,50.9,83,0,0,1010.35,29.2,50.3,100,0.1,158
2017-01-15 01:45:00,1010.60,56.0,51.2,83,0,0,1010.30,29.2,50.3,100,0.1,158
2017-01-15 01:50:00,1010.60,56.0,51.5,84,0,0,1013.06,26.7,50.7,100,0.9,340
2017-01-15 01:55:00,1010.60,56.0,51.9,85,0,0,1013.06,26.7,50.7,100,0.9,340
2017-01-15 02:00:00,1010.60,56.0,52.2,86,0,0,1013.06,26.7,50.7,100,0.7,335
2017-01-15 02:05:00,1010.60,56.0,52.2,86,0,0,1013.06,26.7,50.7,100,0.7,335
2017-01-15 02:10:00,1010.60,56.0,52.5,87,0,0,1013.06,26.7,50.7,100,0.7,335
2017-01-15 02:15:00,1010.60,55.0,51.5,87,0,0,1012.28,26.7,50.7,100,0.7,335
2017-01-15 02:20:00,1010.60,55.0,51.5,87,0,355,1012.49,26.7,50.7,100,0.7,329
2017-01-15 02:25:00,1010.90,55.0,51.5,87,0,355,1012.97,26.7,50.7,100,0.7,329
2017-01-15 02:30:00,1011.50,55.0,51.8,89,1,130,1013.27,26.7,50.7,100,0.7,329
2017-01-15 02:35:00,1012.20,55.0,49.9,82,6,159,1013.27,26.7,50.7,100,0.7,329
2017-01-15 02:40:00,1012.30,53.0,48.9,85,11,158,1013.27,26.7,50.7,100,0.4,310
2017-01-15 02:45:00,1012.40,52.0,48.2,86,11,147,1012.31,26.7,50.7,100,0.4,311
2017-01-15 02:50:00,1012.20,52.0,47.9,85,7,200,1013.94,24.9,47.8,100,2.9,195
2017-01-15 02:55:00,1012.00,51.0,47.3,87,6,278,1011.96,24.9,47.9,100,2.9,195
2017-01-15 03:00:00,1011.30,51.0,47.0,85,6,296,1012.83,24.9,47.9,100,2.9,195
2017-01-15 03:05:00,1011.70,51.0,47.6,87,5,236,1012.83,24.9,47.9,100,2.9,195
2017-01-15 03:10:00,1011.90,51.0,47.6,87,3,235,1012.80,24.9,47.9,100,2.9,195
2017-01-15 03:15:00,1011.70,51.0,47.9,88,1,235,1012.87,24.9,47.8,100,2.9,195
2017-01-15 03:20:00,1011.60,51.0,48.2,89,0,233,1012.05,24.9,47.9,100,2.9,195
2017-01-15 03:25:00,1011.70,51.0,48.2,89,0,233,1011.99,24.9,47.9,100,2.9,195
2017-01-15 03:30:00,1011.90,51.0,48.5,90,0,233,1013.53,24.9,47.9,100,2.9,195
2017-01-15 03:35:00,1011.70,51.0,48.5,90,0,311,1012.93,24.9,47.9,100,2.9,195
2017-01-15 03:40:00,1011.90,51.0,48.5,90,1,46,1013.62,24.9,47.9,100,2.9,195
2017-01-15 03:45:00,1012.00,51.0,48.8,92,2,93,1013.76,24.9,47.9,100,2.9,195
2017-01-15 03:50:00,1012.10,51.0,48.8,92,2,90,1012.18,23.2,48.6,100,0.6,39
2017-01-15 03:55:00,1012.30,51.0,48.8,92,1,90,1012.39,23.2,48.6,100,0.6,39
2017-01-15 04:00:00,1012.30,51.0,48.8,92,0,90,1014.06,23.2,48.6,100,0.6,39
2017-01-15 04:05:00,1012.40,51.0,48.8,92,0,90,1014.06,23.2,48.6,100,0.6,39
2017-01-15 04:10:00,1012.20,51.0,48.5,90,0,90,1012.20,23.2,48.6,100,0.6,39
2017-01-15 04:15:00,1012.10,51.0,48.5,90,0,90,1012.21,23.2,48.6,100,0.6,39
2017-01-15 04:20:00,1012.20,51.0,48.5,90,0,133,1012.26,23.2,48.6,100,0.6,39
2017-01-15 04:25:00,1012.30,51.0,48.5,90,2,134,1014.08,23.2,48.6,100,0.6,39
2017-01-15 04:30:00,1012.40,51.0,48.5,90,3,132,1013.96,23.2,48.6,100,0.6,39
2017-01-15 04:35:00,1012.40,51.0,48.5,90,2,115,1013.96,23.2,48.6,100,0.6,39
2017-01-15 04:40:00,1012.40,51.0,48.5,90,1,115,1013.43,23.2,48.6,100,0.6,39
2017-01-15 04:45:00,1012.50,51.0,48.5,90,0,115,1013.58,23.2,48.6,100,0.6,39
2017-01-15 04:50:00,1012.50,51.0,48.5,90,0,115,1013.04,22.0,48.9,100,0.7,14
2017-01-15 04:55:00,1012.40,51.0,48.8,92,0,115,1013.04,22.0,48.9,100,0.7,14
2017-01-15 05:00:00,1012.40,51.0,48.8,92,0,0,1014.14,22.0,48.9,100,0.7,20
2017-01-15 05:05:00,1012.30,51.0,48.8,92,0,0,1012.28,22.0,48.9,100,0.7,20
2017-01-15 05:10:00,1012.40,51.0,48.8,92,0,0,1012.28,22.0,48.9,100,0.7,20
2017-01-15 05:15:00,1012.40,51.0,48.8,92,0,0,1012.30,22.0,48.9,100,0.7,20
2017-01-15 05:20:00,1012.30,51.0,48.8,92,0,0,1012.25,22.0,48.9,100,0.7,20
2017-01-15 05:25:00,1012.40,51.0,48.5,90,0,148,1014.16,22.0,48.9,100,0.7,14
2017-01-15 05:30:00,1012.40,51.0,48.8,92,1,148,1014.13,22.0,48.9,100,0.6,14
2017-01-15 05:35:00,1012.40,51.0,48.8,92,0,148,1012.90,22.0,48.9,100,0.7,14
2017-01-15 05:40:00,1012.50,51.0,48.8,92,0,0,1013.60,22.0,48.9,100,0.7,20
2017-01-15 05:45:00,1012.50,51.0,48.8,92,0,0,1013.61,22.0,48.9,100,0.7,20
